species,state,lat,lon,date_time,day,month,year
Lycorma delicatula,New York,40.908645,-73.12255,2024-08-05 13:05:09,5,8,2024
Lycorma delicatula,Pennsylvania,40.012017,-75.312988,2024-08-03 17:34:22,3,8,2024
Lycorma delicatula,Pennsylvania,39.817749,-77.227036,2024-08-05 17:51:04,5,8,2024
Lycorma delicatula,New York,40.556114,-73.904715,2024-08-01 17:58:27,1,8,2024
Lycorma delicatula,Maryland,38.938751,-75.882988,2024-08-01 15:12,1,8,2024
Lycorma delicatula,New York,41.209213,-73.841672,2024-08-05 13:36:50,5,8,2024
Lycorma delicatula,Maryland,39.313942,-76.636861,2024-07-30 19:39:59,30,7,2024
Lycorma delicatula,New York,40.906495,-73.120797,2024-07-31 13:53,31,7,2024
Lycorma delicatula,New Jersey,40.6999,-74.193167,2024-08-04 14:31:03,4,8,2024
Lycorma delicatula,Maryland,39.209033,-76.532683,2024-07-31 18:53:46,31,7,2024
Lycorma delicatula,New Jersey,40.689305,-74.042372,2024-07-29 12:58:24,29,7,2024
Lycorma delicatula,New Jersey,40.556728,-74.263405,2024-08-03 16:31:26,3,8,2024
Lycorma delicatula,Virginia,38.424667,-78.857147,2024-08-03 19:53:31,3,8,2024
Lycorma delicatula,New Jersey,40.352264,-74.665352,2024-08-03 12:40:45,3,8,2024
Lycorma delicatula,New York,40.625139,-73.9616,2024-08-02 16:49:02,2,8,2024
Lycorma delicatula,Maryland,39.196381,-77.290597,2024-08-03 9:18,3,8,2024
Lycorma delicatula,New Jersey,40.499711,-74.426538,2024-07-31 14:59:30,31,7,2024
Lycorma delicatula,New York,40.689578,-74.02278,2024-07-06 16:07,6,7,2024
Lycorma delicatula,Virginia,39.083893,-77.4758,2024-07-31 12:37:44,31,7,2024
Lycorma delicatula,Maryland,39.286263,-76.609847,2024-08-03 8:36:21,3,8,2024
Lycorma delicatula,New Jersey,40.21177,-74.011956,2024-08-02 9:54:48,2,8,2024
Lycorma delicatula,Virginia,38.06196,-78.821351,2024-08-04 10:21,4,8,2024
Lycorma delicatula,New York,41.569196,-74.015326,2024-08-04 11:28:30,4,8,2024
Lycorma delicatula,Pennsylvania,40.315562,-76.897835,2024-08-04 10:43:35,4,8,2024
Lycorma delicatula,New York,40.756995,-73.460752,2024-08-02 15:37:59,2,8,2024
Lycorma delicatula,Maryland,39.560169,-76.28454,2024-08-01 11:44,1,8,2024
Lycorma delicatula,Maryland,39.254253,-76.929746,2024-08-06 15:52:08,6,8,2024
Lycorma delicatula,New York,40.729759,-73.927391,2024-08-05 18:43:48,5,8,2024
Lycorma delicatula,Maryland,39.52863,-78.575067,2024-08-03 18:43:54,3,8,2024
Lycorma delicatula,Maryland,39.334803,-76.873061,2024-07-28 13:36,28,7,2024
Lycorma delicatula,New York,41.209202,-73.841611,2024-07-31 18:31:58,31,7,2024
Lycorma delicatula,Maryland,39.619708,-77.517146,2024-08-01 18:20:57,1,8,2024
Lycorma delicatula,Maryland,38.932931,-76.937783,2024-08-01 17:32:29,1,8,2024
Lycorma delicatula,New York,40.68765,-73.957385,2024-07-31 17:57:56,31,7,2024
Lycorma delicatula,New York,40.745491,-74.004375,2024-08-05,5,8,2024
Lycorma delicatula,New York,40.649747,-73.564438,2024-08-03 13:59:19,3,8,2024
Lycorma delicatula,Maryland,39.437181,-77.403303,2024-07-14 15:12:06,14,7,2024
Lycorma delicatula,New York,40.636772,-74.093283,2024-08-05 17:42:33,5,8,2024
Lycorma delicatula,New York,40.787195,-73.966313,2024-07-29 9:00,29,7,2024
Lycorma delicatula,Virginia,38.988528,-77.461769,2024-08-03 19:34:14,3,8,2024
Lycorma delicatula,New York,40.968389,-73.664711,2024-08-03 11:57:03,3,8,2024
Lycorma delicatula,New York,40.749378,-74.004195,2024-08-03 15:38:20,3,8,2024
Lycorma delicatula,New York,40.691624,-73.803729,2024-08-05 12:59:31,5,8,2024
Lycorma delicatula,New York,40.658242,-73.687937,2024-07-26 16:47:10,26,7,2024
Lycorma delicatula,New York,41.673706,-73.893791,2024-08-06 13:46:48,6,8,2024
Lycorma delicatula,Connecticut,41.105907,-73.412347,2024-08-06 9:49:47,6,8,2024
Lycorma delicatula,New York,40.725987,-73.981567,2024-07-31 8:00:03,31,7,2024
Lycorma delicatula,New York,40.736491,-73.925812,2024-08-04 15:47:24,4,8,2024
Lycorma delicatula,Delaware,39.732421,-75.73969,2024-08-03 14:50:49,3,8,2024
Lycorma delicatula,New York,41.069466,-73.787055,2024-08-06 11:18:25,6,8,2024
Lycorma delicatula,Maryland,39.524669,-77.600793,2024-08-04 12:02,4,8,2024
Lycorma delicatula,Virginia,39.008766,-78.367538,2024-07-31 17:14:53,31,7,2024
Lycorma delicatula,New York,40.873734,-73.413056,2024-08-06 16:46:54,6,8,2024
Lycorma delicatula,Pennsylvania,40.431347,-78.017319,2024-08-04 13:37:08,4,8,2024
Lycorma delicatula,New York,40.670157,-73.442408,2024-08-04 16:53:55,4,8,2024
Lycorma delicatula,New Jersey,40.710768,-74.353456,2024-08-03 8:54:12,3,8,2024
Lycorma delicatula,Maryland,39.254427,-76.929913,2024-08-06 15:39:50,6,8,2024
Lycorma delicatula,Maryland,39.260042,-77.012588,2024-08-03 15:27:13,3,8,2024
Lycorma delicatula,Connecticut,41.29398,-73.519707,2024-08-03 9:55:27,3,8,2024
Lycorma delicatula,Pennsylvania,41.079137,-76.415685,2024-08-02 13:14:17,2,8,2024
Lycorma delicatula,New York,40.786808,-73.966372,2024-07-30 18:01:03,30,7,2024
Lycorma delicatula,New York,40.673671,-73.963162,2024-08-05 17:03:02,5,8,2024
Lycorma delicatula,New York,41.426585,-74.011552,2024-08-05 16:18:17,5,8,2024
Lycorma delicatula,Rhode Island,41.883658,-71.39965,2024-08-02 15:40:33,2,8,2024
Lycorma delicatula,New York,40.759971,-73.980528,2024-08-04 15:25:40,4,8,2024
Lycorma delicatula,New York,40.839957,-73.516576,2024-08-05 18:07:38,5,8,2024
Lycorma delicatula,Maryland,39.035641,-77.006526,2024-08-03 10:36:51,3,8,2024
Lycorma delicatula,New York,40.76575,-73.980867,2024-08-02 11:22:58,2,8,2024
Lycorma delicatula,Pennsylvania,39.963947,-75.182297,2024-08-05 10:09:54,5,8,2024
Lycorma delicatula,Pennsylvania,41.02875,-75.053664,2024-08-04 9:43:42,4,8,2024
Lycorma delicatula,New York,40.858097,-73.921207,2024-08-03 16:52:37,3,8,2024
Lycorma delicatula,Virginia,38.83713,-77.387987,2024-08-01 10:38:23,1,8,2024
Lycorma delicatula,New York,40.743589,-73.610395,2024-08-05 14:36:08,5,8,2024
Lycorma delicatula,New York,41.443054,-74.432083,2024-08-01 17:58:32,1,8,2024
Lycorma delicatula,Pennsylvania,40.319915,-76.114293,2024-07-29 15:17,29,7,2024
Lycorma delicatula,West Virginia,39.324062,-77.731728,2024-08-01 19:53:29,1,8,2024
Lycorma delicatula,Virginia,38.461328,-78.405217,2024-08-01 15:02:22,1,8,2024
Lycorma delicatula,Pennsylvania,39.792547,-77.236844,2024-08-03 15:48:28,3,8,2024
Lycorma delicatula,Maryland,39.009853,-76.861553,2024-08-03 8:20:10,3,8,2024
Lycorma delicatula,New Jersey,40.072458,-74.056931,2024-07-31 8:07,31,7,2024
Lycorma delicatula,New Jersey,40.551973,-74.65665,2024-08-04 13:55:05,4,8,2024
Lycorma delicatula,Maryland,39.066972,-76.723005,2024-07-31 19:10:39,31,7,2024
Lycorma delicatula,Connecticut,41.141593,-73.364001,2024-08-04 11:58:42,4,8,2024
Lycorma delicatula,Maryland,39.276713,-76.780522,2024-08-01 12:59,1,8,2024
Lycorma delicatula,New York,40.830138,-73.700783,2024-07-31 8:34:01,31,7,2024
Lycorma delicatula,New Jersey,41.240754,-74.595923,2024-08-06 8:54:27,6,8,2024
Lycorma delicatula,Maryland,39.698874,-78.019379,2024-08-03 14:19,3,8,2024
Lycorma delicatula,Pennsylvania,40.025742,-76.210728,2024-07-31 18:23:51,31,7,2024
Lycorma delicatula,New Jersey,40.545166,-74.391612,2024-08-04 13:35:07,4,8,2024
Lycorma delicatula,Connecticut,41.153371,-73.487123,2024-08-03 11:25:18,3,8,2024
Lycorma delicatula,New Jersey,40.452921,-74.225664,2024-08-05 17:54:36,5,8,2024
Lycorma delicatula,Maryland,39.301143,-76.778264,2024-07-31 7:08:27,31,7,2024
Lycorma delicatula,New York,40.787195,-73.966313,2024-07-29 9:01,29,7,2024
Lycorma delicatula,New York,40.673675,-73.963128,2024-08-05 17:02:55,5,8,2024
Lycorma delicatula,New York,40.761641,-73.801891,2024-08-01 22:41:55,1,8,2024
Lycorma delicatula,New York,40.765378,-73.979645,2024-08-02 11:21:06,2,8,2024
Lycorma delicatula,New Jersey,40.699087,-74.05269,2024-07-28 11:48:51,28,7,2024
Lycorma delicatula,Virginia,38.529755,-78.441117,2024-08-03 19:37:38,3,8,2024
Lycorma delicatula,Maryland,39.68758,-77.72947,2024-08-02 19:58:11,2,8,2024
Lycorma delicatula,Virginia,38.904995,-77.247925,2024-08-04 13:19:18,4,8,2024
Lycorma delicatula,New York,40.873006,-73.92039,2024-08-04 13:14:18,4,8,2024
Lycorma delicatula,Maryland,39.206636,-76.861836,2024-08-03 18:12:12,3,8,2024
Lycorma delicatula,New York,40.752995,-73.972595,2024-08-02 16:29:53,2,8,2024
Lycorma delicatula,Pennsylvania,40.215647,-75.785644,2024-08-01 18:49:02,1,8,2024
Lycorma delicatula,New Jersey,40.484056,-74.432293,2024-07-31 18:10,31,7,2024
Lycorma delicatula,New York,40.779869,-73.440204,2024-08-02 14:17:28,2,8,2024
Lycorma delicatula,New York,41.287175,-74.273183,2024-08-05 16:41:35,5,8,2024
Lycorma delicatula,New York,41.209216,-73.841669,2024-08-05 13:35:55,5,8,2024
Lycorma delicatula,Pennsylvania,39.990967,-75.842827,2024-08-05 11:21:18,5,8,2024
Lycorma delicatula,Maryland,39.077979,-76.65929,2024-08-05 15:13,5,8,2024
Lycorma delicatula,New York,40.63488,-74.011261,2024-07-30 15:21:26,30,7,2024
Lycorma delicatula,New York,40.779255,-73.969055,2024-07-31 16:43:02,31,7,2024
Lycorma delicatula,New York,40.939617,-73.491438,2024-07-31 10:06:43,31,7,2024
Lycorma delicatula,New Jersey,40.780717,-74.69535,2024-08-03 15:03:22,3,8,2024
Lycorma delicatula,Maryland,39.424125,-77.40808,2024-07-30 9:45:25,30,7,2024
Lycorma delicatula,New York,41.671677,-73.894215,2024-08-02 10:36:43,2,8,2024
Lycorma delicatula,Pennsylvania,39.950247,-77.936389,2024-08-04 18:15:16,4,8,2024
Lycorma delicatula,Rhode Island,41.83367,-71.382751,2024-08-04 9:11:06,4,8,2024
Lycorma delicatula,New York,40.680312,-73.988516,2024-07-31 12:13:50,31,7,2024
Lycorma delicatula,Maryland,39.066836,-76.719963,2024-08-01 19:11:29,1,8,2024
Lycorma delicatula,New York,40.687313,-73.384055,2024-07-31 17:12:18,31,7,2024
Lycorma delicatula,Maryland,39.032945,-76.499832,2024-08-01 14:40:41,1,8,2024
Lycorma delicatula,New York,40.623374,-73.982883,2024-08-01 13:35,1,8,2024
Lycorma delicatula,New Jersey,40.700625,-74.64682,2024-07-31 17:55:10,31,7,2024
Lycorma delicatula,Virginia,38.971661,-77.320222,2024-07-28 12:42,28,7,2024
Lycorma delicatula,Maryland,39.277175,-76.863517,2024-08-03 15:04:41,3,8,2024
Lycorma delicatula,New York,40.929392,-73.811567,2024-08-04 14:39:41,4,8,2024
Lycorma delicatula,Maryland,39.154168,-76.679447,2024-08-03 12:10:54,3,8,2024
Lycorma delicatula,Virginia,38.064547,-78.875283,2024-07-31 12:22:44,31,7,2024
Lycorma delicatula,Pennsylvania,40.155448,-77.033673,2024-08-02 19:52:23,2,8,2024
Lycorma delicatula,New York,40.766063,-73.981658,2024-08-02 11:24:23,2,8,2024
Lycorma delicatula,New Jersey,40.303741,-74.003713,2024-08-02 8:05:39,2,8,2024
Lycorma delicatula,Connecticut,41.189893,-73.4029,2024-07-25 10:01,25,7,2024
Lycorma delicatula,New Jersey,40.299156,-73.978834,2024-08-03 10:54:52,3,8,2024
Lycorma delicatula,New York,40.992375,-72.471445,2024-08-02 8:16:21,2,8,2024
Lycorma delicatula,New York,40.816956,-73.875983,2024-08-05 12:42:18,5,8,2024
Lycorma delicatula,Maryland,39.424205,-77.408058,2024-08-01 10:09:17,1,8,2024
Lycorma delicatula,New Jersey,40.685617,-74.189353,2024-08-05 18:58,5,8,2024
Lycorma delicatula,Maryland,39.698874,-78.019379,2024-08-03 14:19,3,8,2024
Lycorma delicatula,New York,40.854883,-73.878935,2024-08-04 12:09:17,4,8,2024
Lycorma delicatula,New York,40.905836,-73.994996,2024-08-06 7:42:09,6,8,2024
Lycorma delicatula,Maryland,39.097083,-76.73296,2024-07-31 12:30:02,31,7,2024
Lycorma delicatula,New York,41.538342,-73.949745,2024-08-03 13:01:35,3,8,2024
Lycorma delicatula,Maryland,39.235837,-76.62347,2024-07-22 7:46,22,7,2024
Lycorma delicatula,New Jersey,40.799254,-74.478923,2024-08-03 10:15:32,3,8,2024
Lycorma delicatula,Maryland,39.05885,-77.033905,2024-08-02 16:18:47,2,8,2024
Lycorma delicatula,Virginia,38.5172,-78.437997,2024-07-27 15:51:48,27,7,2024
Lycorma delicatula,Connecticut,41.210428,-73.067086,2024-08-02 12:47:59,2,8,2024
Lycorma delicatula,Virginia,38.37875,-78.833813,2024-07-30 18:38:36,30,7,2024
Lycorma delicatula,Virginia,38.940062,-77.412778,2024-07-31 13:17:37,31,7,2024
Lycorma delicatula,New York,40.759226,-73.64878,2024-08-05 16:47:20,5,8,2024
Lycorma delicatula,New York,40.777493,-73.969857,2023-07-11 12:53:50,11,7,2023
Lycorma delicatula,Maryland,39.500669,-76.584933,2024-08-05 18:28:27,5,8,2024
Lycorma delicatula,Maryland,39.601489,-76.640875,2024-08-03 12:32,3,8,2024
Lycorma delicatula,New York,40.787195,-73.966313,2024-07-29 9:03,29,7,2024
Lycorma delicatula,Virginia,38.449921,-78.914268,2024-08-01 15:25:36,1,8,2024
Lycorma delicatula,New York,40.908908,-73.124572,2024-08-06 12:33:54,6,8,2024
Lycorma delicatula,West Virginia,39.388155,-77.885552,2024-07-25 16:16:49,25,7,2024
Lycorma delicatula,New York,40.770796,-73.975242,2024-08-05 17:21:27,5,8,2024
Lycorma delicatula,Pennsylvania,39.960422,-75.179353,2024-08-05 9:45:43,5,8,2024
Lycorma delicatula,District of Columbia,38.938812,-77.065493,2024-08-03 12:06:31,3,8,2024
Lycorma delicatula,New York,40.705902,-73.708519,2024-08-02 18:54:31,2,8,2024
Lycorma delicatula,New York,40.660587,-73.956383,2024-08-02 13:42:06,2,8,2024
Lycorma delicatula,Pennsylvania,39.963908,-75.139192,2024-07-01 18:07:52,1,7,2024
Lycorma delicatula,New York,40.805626,-73.295794,2024-08-05 16:58:43,5,8,2024
Lycorma delicatula,New York,41.046532,-73.799572,2024-07-09 16:01:32,9,7,2024
Lycorma delicatula,New York,40.787195,-73.966313,2024-07-29 9:01,29,7,2024
Lycorma delicatula,Maryland,39.256106,-76.815553,2024-06-04 13:44:57,4,6,2024
Lycorma delicatula,Maryland,39.067333,-76.722008,2024-07-31 18:53:47,31,7,2024
Lycorma delicatula,New Jersey,40.303871,-74.003556,2024-08-04 13:26:16,4,8,2024
Lycorma delicatula,Connecticut,41.323204,-73.141812,2024-08-02 15:49:54,2,8,2024
Lycorma delicatula,Pennsylvania,40.027397,-75.78392,2024-07-31 13:46:23,31,7,2024
Lycorma delicatula,Maryland,39.377549,-76.663524,2024-07-27 13:25,27,7,2024
Lycorma delicatula,Pennsylvania,40.862216,-77.271712,2024-08-01 15:15:20,1,8,2024
Lycorma delicatula,New Jersey,40.02976,-74.815731,2024-07-31 18:11:40,31,7,2024
Lycorma delicatula,New York,40.660903,-73.952824,2024-07-02 18:13:19,2,7,2024
Lycorma delicatula,Virginia,38.940705,-78.32138,2024-08-04 14:56:05,4,8,2024
Lycorma delicatula,Maryland,39.46828,-75.855217,2024-07-31 16:06:12,31,7,2024
Lycorma delicatula,New York,40.721702,-73.961673,2024-08-05 16:37,5,8,2024
Lycorma delicatula,Connecticut,41.121628,-73.587595,2024-08-03 18:59:13,3,8,2024
Lycorma delicatula,Maryland,39.27717,-76.863525,2024-08-03 15:04:33,3,8,2024
Lycorma delicatula,New Jersey,40.499213,-74.427812,2024-07-31 15:45:25,31,7,2024
Lycorma delicatula,Pennsylvania,40.56271,-75.9974,2024-08-02 17:38,2,8,2024
Lycorma delicatula,Virginia,38.593024,-78.380369,2024-08-04 10:20:51,4,8,2024
Lycorma delicatula,New York,40.762115,-73.974422,2024-08-04 9:40:25,4,8,2024
Lycorma delicatula,New Jersey,40.831933,-74.709397,2024-08-03 11:50:37,3,8,2024
Lycorma delicatula,Pennsylvania,40.295788,-76.644224,2024-08-04 13:34:13,4,8,2024
Lycorma delicatula,New York,40.965033,-73.026689,2024-08-04 16:27:48,4,8,2024
Lycorma delicatula,Virginia,38.87,-77.417358,2024-07-30 12:47:39,30,7,2024
Lycorma delicatula,Maryland,39.358137,-76.636035,2024-08-05 10:42:17,5,8,2024
Lycorma delicatula,New York,40.791411,-73.972167,2024-08-04 13:05:17,4,8,2024
Lycorma delicatula,Pennsylvania,40.039249,-75.482786,2024-08-03 9:54:55,3,8,2024
Lycorma delicatula,Connecticut,41.138817,-73.36097,2024-07-27 17:06:22,27,7,2024
Lycorma delicatula,New Jersey,40.856151,-74.206371,2024-08-01 12:55,1,8,2024
Lycorma delicatula,Pennsylvania,39.91147,-75.719292,2024-08-03 11:18:05,3,8,2024
Lycorma delicatula,New York,40.871456,-72.934944,2024-08-03 16:10:05,3,8,2024
Lycorma delicatula,New York,40.710801,-74.011306,2024-08-05 11:56:22,5,8,2024
Lycorma delicatula,Virginia,38.405175,-78.75795,2024-08-04 9:37:04,4,8,2024
Lycorma delicatula,New York,41.33869,-73.925558,2024-08-04 14:05:44,4,8,2024
Lycorma delicatula,New York,40.768763,-73.977312,2024-07-30 16:03:11,30,7,2024
Lycorma delicatula,New York,41.340612,-74.594825,2024-08-04 8:37:51,4,8,2024
Lycorma delicatula,New York,40.753247,-73.978916,2024-08-02 12:44:15,2,8,2024
Lycorma delicatula,New York,41.569212,-74.015336,2024-08-04 11:26:38,4,8,2024
Lycorma delicatula,Maryland,39.177198,-76.937187,2024-08-01 19:18:21,1,8,2024
Lycorma delicatula,Delaware,39.767525,-75.569508,2024-08-04 13:59:52,4,8,2024
Lycorma delicatula,Pennsylvania,40.974537,-76.623987,2024-07-31 11:26:43,31,7,2024
Lycorma delicatula,Virginia,38.785661,-77.382478,2024-08-05 10:46:02,5,8,2024
Lycorma delicatula,New York,40.808822,-73.963875,2024-08-05 17:35:11,5,8,2024
Lycorma delicatula,New Jersey,40.472602,-74.425945,2024-08-04 15:58,4,8,2024
Lycorma delicatula,New Jersey,40.038288,-74.10812,2024-08-02 15:13:19,2,8,2024
Lycorma delicatula,New York,40.644692,-73.535172,2024-07-31 15:23:12,31,7,2024
Lycorma delicatula,New York,40.648937,-73.54995,2024-08-01 13:19:57,1,8,2024
Lycorma delicatula,New York,40.693093,-73.904633,2024-08-05 6:21:44,5,8,2024
Lycorma delicatula,Maryland,39.229552,-76.726707,2024-08-04 18:10,4,8,2024
Lycorma delicatula,New York,40.642733,-73.968112,2024-07-24 17:29:51,24,7,2024
Lycorma delicatula,Pennsylvania,40.982258,-76.573655,2024-07-30 20:16:47,30,7,2024
Lycorma delicatula,Pennsylvania,40.042283,-76.516447,2024-08-04 13:33:25,4,8,2024
Lycorma delicatula,New York,40.771387,-73.80298,2024-08-03 12:34:29,3,8,2024
Lycorma delicatula,Pennsylvania,39.840262,-75.611128,2024-07-24 19:18:14,24,7,2024
Lycorma delicatula,Maryland,39.276507,-76.968351,2024-08-01 11:03:58,1,8,2024
Lycorma delicatula,New York,41.209211,-73.84168,2024-08-05 13:36:36,5,8,2024
Lycorma delicatula,New York,41.84325,-73.954483,2024-08-03 17:05:52,3,8,2024
Lycorma delicatula,Connecticut,41.322195,-72.958681,2024-07-19 13:38:39,19,7,2024
Lycorma delicatula,New York,41.004837,-73.809152,2024-08-05 11:31:14,5,8,2024
Lycorma delicatula,New York,40.735355,-73.247367,2024-08-01 11:29:08,1,8,2024
Lycorma delicatula,New York,40.862287,-73.877395,2024-08-04 13:54:56,4,8,2024
Lycorma delicatula,New York,40.71085,-74.010483,2024-08-03 13:44:42,3,8,2024
Lycorma delicatula,New Jersey,40.69542,-74.177345,2024-08-03 11:04:20,3,8,2024
Lycorma delicatula,Pennsylvania,39.83781,-77.534262,2024-08-02 16:32,2,8,2024
Lycorma delicatula,Virginia,38.850655,-78.30938,2024-08-03 8:47:07,3,8,2024
Lycorma delicatula,New York,40.766167,-73.981658,2024-08-02 11:24:13,2,8,2024
Lycorma delicatula,Pennsylvania,39.966588,-75.062124,2024-07-30 8:36:38,30,7,2024
Lycorma delicatula,Virginia,38.949213,-77.414528,2024-07-30 20:00:14,30,7,2024
Lycorma delicatula,West Virginia,39.315012,-77.740417,2024-08-01 15:37,1,8,2024
Lycorma delicatula,Maryland,39.623055,-77.416175,2024-08-04 9:39:42,4,8,2024
Lycorma delicatula,Virginia,38.432613,-78.84272,2024-08-01 19:48:15,1,8,2024
Lycorma delicatula,New York,40.637253,-73.831426,2024-08-03 10:46:36,3,8,2024
Lycorma delicatula,Pennsylvania,39.945575,-75.650768,2024-08-03 10:11:52,3,8,2024
Lycorma delicatula,Virginia,38.098889,-78.437605,2024-07-30 19:41:24,30,7,2024
Lycorma delicatula,Maryland,38.92487,-76.484505,2024-07-24 9:12:30,24,7,2024
Lycorma delicatula,Maryland,39.149781,-76.898987,2024-07-25 15:56:50,25,7,2024
Lycorma delicatula,Pennsylvania,40.345746,-76.021307,2024-07-26 11:36,26,7,2024
Lycorma delicatula,Virginia,38.834564,-77.482765,2024-07-25 16:48:16,25,7,2024
Lycorma delicatula,New York,40.775638,-73.457145,2024-04-23 15:04:37,23,4,2024
Lycorma delicatula,Maryland,39.263313,-76.584738,2024-07-29 10:08:17,29,7,2024
Lycorma delicatula,New Jersey,40.334371,-74.035252,2024-07-28 19:21:39,28,7,2024
Lycorma delicatula,Maryland,39.067395,-76.722008,2024-07-29 19:13:46,29,7,2024
Lycorma delicatula,Maryland,39.090603,-76.574206,2024-07-28 16:05:22,28,7,2024
Lycorma delicatula,New York,40.6463,-73.563622,2024-07-25 17:11:25,25,7,2024
Lycorma delicatula,New York,40.639825,-73.568406,2024-07-25 16:59:17,25,7,2024
Lycorma delicatula,Virginia,39.135284,-77.708755,2024-07-25 14:03:52,25,7,2024
Lycorma delicatula,New York,41.302578,-73.86383,2024-07-25 11:03:07,25,7,2024
Lycorma delicatula,New York,40.669924,-73.967665,2024-07-28 9:22,28,7,2024
Lycorma delicatula,New York,40.74547,-73.937028,2024-07-25 7:25:37,25,7,2024
Lycorma delicatula,Pennsylvania,39.962342,-75.171608,2024-07-25 17:38:54,25,7,2024
Lycorma delicatula,Maryland,39.286328,-76.609839,2024-07-24 15:17:26,24,7,2024
Lycorma delicatula,District of Columbia,38.919808,-77.049225,2024-07-24 10:25:04,24,7,2024
Lycorma delicatula,Maryland,39.243103,-76.362092,2024-07-25 11:32:20,25,7,2024
Lycorma delicatula,New Jersey,40.088306,-74.098854,2024-07-25 3:39:27,25,7,2024
